score,text
1,"custas sunt sas cantzones de sos artistas:
"
1,"s’arrestu de sa colonna sonora est de generi ""ambient"", de sos tonos iscuros, funt stetias fatas de michael andrews e donant supportu a sas scenas prus oniricas.
"
1,"ligòngius esternus
"
1,"donniedarkofilm.
"
1,"giassu ufitziale (in ingresu)
"
1,"su nirvāṇa (sanscritu: निर्वाण, trasliterau; निब्बान nibbāna, cinesi: 湼槃 niepan, giaponesi: 涅槃 nehan, let. estintzioni) est unu fueddu presenti in s'induismu, in su giainismu, ma fundamentali meda est prus chi atru in su buddhismu.
"
1,"in s'induismu
"
1,"in s'induismu su nirvāṇa indicat s'estinghidura de is disigius a susu de su mundu e sa realizatzioni de sa liberadura (mukti o moksa) de s'illusioni (maya).
"
1,"in sa bhagavadgita benit definiu commenti ""brahmanirvāṇa"", sa studadura de su deu (ego), in su brahman, me is upaniṣad ddi narant turiya.
"
1,"de precisai est chi in s'induismu su fueddu nirvāṇa no tenit sa propia difusioni e centralidadi ca tenit in su buddhismu, custu fatu est gratzias a su usu mannu ca nd'aiant fatu is iscollas fundadas de su buddha shakyamuni.
"
1,"in su buddhismu
"
1,"in su buddhismu su nirvāṇa est su fini urtimu de sa vida, sistadu innui si scrufit sa liberadura de su daori (duhkha).
"
1,"sa dotrina de su nirvāṇa in su buddhismu is prus de is botas no benit definia cun fueddus positivus, ma negativus: de su momentu chi su nirvāṇa est prus inguddeni de su pentzamentu ratzionali e de su limbagiu, no est possibili afirmai su chi est ma, prus chi atru, su chi no est.
"
1,"nau custu tocat precisai ca sa dotrina de su nirvāṇa pigat significaus diversus a sigundu de s'iscolla buddhista, de su periodu istoricu e de su logu innui issa est stetia esposta.
"
1,"natura de su nirvāṇa
"
1,"su buddhismu creit in s' arrènascida de onnia spècia.
"
1,"si su karma de sa vida est negativu sa vida podit sighiri in su sunfrimentu, si a su contrariu si at unu karma positivu sa vida sighit in s'illusioni de su praxeri.
"
1,"sigundu su buddhismo de is nikāya sa fini de is sunfrimentus, de is daoris e de is passionis, bellas e mabas, si podit sodighiri sceti cun su nirvāṇa.
"
1,"su nirvāṇa est arranesciri a si liberai de is tres pecaus fundamentalis: sa brama, s’odiu e s’illusioni.
"
1,"nirvāṇa no est su ""nudda"", issu descritu mai benit e chi ddu at realizau ddu indicat commenti una immensa, inimmàginàbili e impassìbili cussèntzia i est sodighiu sceti de is arhat.
"
1,"po su buddhismu mahāyāna su nirvāṇa de is iscollas de su buddhismo de is nikāya, e duncas cussu de is arhat, est unu nirvāṇa inferiori ca no currispondit a s'istadu de buddha prenamenti illuminàu (sanscritu samyak-sam-buddha).
"
1,"est unu nirvāṇa frimmu (sans. pratisthita nirvana) a su cali su mahāyāna oponit su nirvāṇa no frimmu (sans. apratishtita nirvana).
"
1,"cussus chi sodighint su nirvāṇa de is mahāyāna (is buddhas prenamenti illuminàus e is aryabodhisattva) no torrant a arruiri me is atividadis samsaricas (saṃsāra) ma nimmancu in sa frimmesa de su nirvāṇa de is iscollas de su buddhismu de is nikāya, est a nai negant is passionis ma puru s'imperturbabilidadi de su nirvāṇa frimmu, custu assumancus fintzas a candu ddui funt esseris chi sunfrint de salvai.
"
1,"po is iscollas mahāyāna, madhyamika e cittamatra, no ddui est nisciuna diferèntzia a intru de saṃsāra e nirvāṇa e duncas no ddui est unu logu a foras de su costumau innui realizai sa beridadi urtima e su nirvāṇa atotu.
"
1,"aici sigundu nagarjuna:
"
1,"«no ddui est sa prus pitica difèrentzia a intru de saṃsāra e nirvāṇa, ni sa prus pitica difèrentzia a intru de nirvāṇa e saṃsāra».
"
1,"(madhyamakakarika, xxv, 19)
"
1,"in su buddhismu su nirvāṇa est s'umiadroxu urtimu de sa pratica propia de su dharma.
"
1,"su nirvāṇa intendiu commenti ""agabbadura"" est espostu, praticau e realizau de is praticantis de s'eréntzia theravada e tali nirvāṇa benit realizau gratzias a sa realizatzioni de sa sbuidesa de su sei de sa persona mentris benit ignorada sa sbuidesa de su sei de is fenomenus; su praticanti theravāda praticat e realizat su nobili caminu de otu partis e is cuatru nobilis beridadis, de su sunfrimentu, de s'origini sua, de s'agabbadura sua e de su caminu chi potat a s'agabbadura sua e, realizendi s'ammancàntzia de su sei de sa persona sua in unu istadu de cumpleta suspidura gratzias a su de aì dominau sa pratica de su shamata e de su vipashyana in custa realizatzioni scrufit su nirvāṇa cun arrestu: po ""arrestu"" in custa ocasioni s'intendit ca esistit ancòra un'arrestu giau de is cincu skanda, agregaus.
"
1,"cun sa morti s'arhat scrufit sa liberadura de is cincu agregaus e bivvit in unu istadu no manciau o contaminau de nisciuna impuridadi depida a su karma o a is afrigimentus mentalis e sa natura de custu nirvāṇa est paxi, commenti narat su cuartu de is cuatru sigillus de su buddhismu ""su nirvāṇa est paxi"".
"
1,"bibliografia
"
1,"pubblicato da joseph mitsuo kitagawa and mark d.
"
1,"tilakaratne, e university of kelaniya.
"
1,"un gran raap sardo primu album de istudiu de is malos cantores, est bessiu in su 2004 cun 23 tratzias.
"
1,"is ""beats"" funt produsius de micho p.
"
1,"su maistu de is balentia
"
1,"spaccu tottu
"
1,"mentispesse
"
1,"reverendo jones
"
1,"varese (lombardu: varès) est unu comunu de sa lombardia de 81.
"
1,"990 bividoris, capidali de sa omonima provintzia.
"
1,"finas a su 1927 su comunu dipendìat da sa provintzia de còmu.
"
1,"sa tzitadi apartènnit a s'arregioni agraria n° 4 - collinas de varese, de su parcu arregionali campu de is froris e pagu atesu s'agatat su lagu omonimu:
"
1,"lagu de varese.
"
1,"sa genti da tzèrriat fintzas tzitadi giardìnu sigumenti du at boscus, forestas e giardinus de villas in totu su territoriu de su comunu.
"
1,"s'hinterland de sa tzitadi est tzerriau varesotu.
"
1,"is primus trassas de insediamentus chi funt stetias agatadas in su territoriu tocant sa preistoria, difatis comenti proant meda arrepertus espostus intr' 'e su musèu de villa mirabello e is trassas de insediamentus palafitìgulus in su isolino virginia si podit nài chi su territoriu fiat populau giai in su 3500 a.
"
1,"is primus noas a pitz' 'e sa tzitadi funt de sa trada epoca imperiali arromana, candu sa bidda aundi biviant pòbulus de originis cèrtigas, cumentzaiat a pigai importu sempri prus mannu sigumenti chi s'agataiat in-d'unu logu cun camìnus stratègigus:
"
1,"acanta de varese doi fiat unu camìnu chi passendi po sa valganna e ponte tresa ligaiat sa svitzera cun milanu, e tenniat importu mannu siat militari chi econòmigu.
"
1,"est feti in su xiii sègulu chi sa bidda cumentzaiat a essi sempri prus manna, gratzias a is atibidadis de is mercantis de su mercadu de sa motta.
"
1,"sesi fiant is printzipalis diretzionis de espansioni de sa bidda, chi currispondiant a unu matessi nùmuru de ennas (oi no du ant prus tràssas):
"
1,"s'enna rezzano, s'enna regondello, s'enna de santu martinu acanta a sa crèsia chi portat su propiu nòmini, s'enna milanu, s'enna motta e s'enna de su sàrtu.
"
1,"sèmpri in su mediuèvu varese cumentzaiat a fai parti de su contàdu de su sèpriu, aundi iat a nci abarrai finas a s'annessioni a su ducau de milanu.
"
1,"funt de cuddus tempus (pustis de s'annu 1000) is turris difensivas chi s'agatant in su territoriu de sa tzitadi (doi ant ancoras oi sa turri de masnago, sa turri mozza, e sa de prus importu: sa turri de velate tutelada da su fundu po s'ambienti italianu fai).
"
1,"atru giassu difensivu de importu mannu est su casteddu de belforte, aundi si frimaiat in su 1164 e in su 1175 s'imperadori federìgu brabarrubia candu calaiat da s'allemannia contras de milanu.
"
1,"bollit narau puru chi in su 1168 is varesinus pigaiant parti issus etotu a sa liga lombarda aundi fiant tzerriaus ""is de belforte"".
"
1,"s'importantzia sempri prus manna de sa tzitadi pigat che testimoniantzia s'eligidura de guidu de velate (territoriu chi s'agatat a is lacanas a nordu de sa borgada) che arcivèscuvu de milanu in su 1045.
"
1,"guidu fiat fideli a s'imperadori errìgu iii de su sàcru arromanu impèru, e cun issu si ponniat contras de su pàpa e de is patarus, moimentu erètigu difundiu in s'italia àrta.
"
1,"in-d'is gherras intr' 'e is visconti de milanu contras de is torriani de còmu, sa tzitadi, alliada de is milanesus, fiat pigada da is comascus chi arrogaiant is presidius difensivus (intre-i cuddus sa turri de velate) e atrus insediamentus.
"
1,"in su 1237 varese gherraiat alliau de milanu contras s'imperadori federigu ii de svèvia, nepodi de su brabarrubia.
"
1,"funt de su xiv sègulu is primus statùdus chi arreulaiant sa vida in sa tzitadi, afundada asub' 'e una autonomia de gubernu chi acabaiat feti in sa segunda midadi de su 1700.
"
1,"de importu est su periodu de càrlu borromeo artzivèscuvu de milanu chi ponniat modificas a s'istitutzioni ecresiastiga de varese consolidendi s'importantzia de su munisteru de santa maria de su munti chi oberriat una fraiga de arti de is de prus importu de totu sa lombardia.
"
1,"gratzias a s'agiudu de su pàra babu aguggiari (chi arrennesciat a agatai 1 milioni de francus mannus imperialis) fiat fraigau unu caminu chi artziaiat in pitzus de su sacru monti de varese arribendi a su santuariu.
"
1,"su caminu sacru fiat acabau in su 1680, cun s'agiudu de artistas de importu comenti il morazzone e il cerano suta sa diretzioni de s'architetu giusepi bernascone.
"
1,"cust'opera trasfrumaiat varese in-d'unu baluardu de su catolitzèsimu contras is amenatzas de su protestantèsimu.
"
1,"su babbu de margherita, roberto hack, fiat unu contàbbili de firentze de arraxinas svìtzeras e religioni protestanti.
"
1,"sa mamma, maria luisa poggesi, toscana, fiat de religioni catòlica, diplomada a s'acadèmia de is artis bellas e miniadurera in sa galleria degli uffizi.
"
1,"totus e duus is genidoris iant lassau sa religioni insoru po pigai parti a sa società teosofica italiana, de sa cali roberto hack est stètiu segretàriu asuta a sa presidèntzia de sa contissa gamberini-cavallini.
"
1,"riferimentus
"
1,"hack, margheritahack, margheritahack, margherita
"
1,"l'egitto prima delle sabbie est unu album de franco battiato de su 1978.
"
1,"album italianos
"
1,"is dc archive editions funt editzionis cartonadas chi torrant a impreantai stòrias de sa golden age e de sa silver age de sa dc comics.
"
1,"prima editzioni
"
1,"annus comprendius
"
1,"imprentadas noas
"
1,"fumettus dc comics
"
1,"immanuel kant (königsberg, 22 abrì 1724 – königsberg, 12 friaxu 1804) est istètiu unu filòsofu tedescu.
"
1,"est unu de is prus esponentis de importu de s'illuminismu tedescu, e antitzipadori - in sa fasi ùrtima de su pensamentu suu - de is elementus fundadoris de sa filosofia idealistica.
"
1,"unu de is prus cuntributus mannus de sa dotrina kantiana est su de ai superau sa metafìsica dogmàtica oberendi una arrevolutzioni filosòfica gràtzias a una crìtica de s'arrexoni ca ponit is cunditzionis e is làcanas de is capatzidadis connoscidoras de s'òmini in su campu teorèticu, pràticu e estèticu.
"
1,"sa crìtica de s'arraxoni pura, pubricada in su 1781, definit su metodu de su filosofai chi kant at umperai sèmpiri, finas in is duas òberas chi sighint (crìtica de s'arraxoni pràtica e crìtica de su giudìtziu), comenti puru in àteras òberas fatas a pustis.
"
1,"s'atividadi sua de pensadori pertocat po sa prus parti manna sa gnoseologia, s'ètica e s'arti, ma a giòvunu at tentu puru interessus scentìficus.
"
1,"s'ipòtesi cosmogònica de sa nebulosa primidia, esposta in su 1755 in s' istòria universali de sa natura e teoria de su celu (chi issu iat derivau de buffon), iat tentu fortuna manna e dd'iat fatu connosci puru in su campu de s'astronomia.
"
1,"in su 1796 in esponidura de su sistema de su mundu laplace a pustis de càncuna arrevisioni torrat a enuntziai s'ipòtesi.
"
1,"su torneu ses natzionis femminili (ingl. women's six nations championship, fr. tournoi des six nations féminin) est su prus importanti torneu internatzionali de rugby a 15 femminili de s'emisferu de susu.
"
1,"nasciu comenti home international championship in su 1996 e disputau intr'e is quattru natzionalis femminilis de is isulas britannicas, ind'est benniu cincu natzionis in su 1999 candu est imbuccàda sa francia, a pustis est divenniu ""ses natzionis"" in su 2002 candu s'irlanda est torràda a imbuccai in su torneu auba in su mentris si fudi acciunta, in su 2000, sa spagna (propriu a su logu de is irlandesas).
"
1,"su torneu de immoa bidi s'italia a su postu de sa spagna (cambiu avenniu in su 2007).
"
1,"su torneu benit criau cun su nomini de home international championship, e nddi pigant parti inghilterra, irlanda, galles e scozia.
"
1,"candu imbuccat sa francia, su torneu diventat su cincu natzionis femminili
"
1,"sa spagna remplasat s'irlanda, ca si retirat de su torneu
"
1,"s'irlanda benit ammittia torra a su torneu, ca diventat su ses natzionis femminili
"
1,"s'italia remplasat sa spagna, e su torneu dunccas est compostu de is matessi squadras de s'omonimu maschili
"
1,"boxis curreladas
"
1,"kamel fudi nasciu in dd'una famiglia ebrea e fudi cresciu in south river, new jersey,
"
1,"angelo inesploso
"
1,"maschera di morte
"
1,"papà sei grande
"
1,"la serata inaugurale
"
1,"l'orchidea velenosa
"
1,"i morti non lasciano tracce
"
1,"deportation: dove nessuno è mai giunto prima
"
1,"agenda per omicidi
"
1,"sfratti senza scrupoli
"
1,"messaggi subliminali
"
1,"momenti difficili
"
1,"matrimoni e divorzi
"
1,"alta società
"
1,"il gioco della vita
"
1,"lavoro e affetti
"
1,"in viaggio per la cina
"
1,"ligas esternas
"
1,"il lavoro contadino in sardegna est una monografia demo-etno-antropològica de giuliu angioni pubblicada in su 1976 e in su 1982 de sa edes, editrice democratica sarda de casteddu, e in su 2003 de il maestrale de nuoru.
"
1,"sa laurera est una documentatzioni àmpria e pretzisa de is faìnas, de is aìnas, de is traballus e de su lèssicu (cun medas illustratzionis originalis) de sa massarìtzia in sa sardigna traditzionali, est a narri de prima e a is printzìpius de sa grandu trasformatzioni de sa segunda metadi de su noixentus.
"
1,"ballit po totu s'isula, ma spetzialmenti po sa sardigna centrali e meridionali.
"
1,"sa laurera est de ponniri in pari assummancu cun àterus tres librus de giuliu angioni asuba de sa vida agro-pastorali sarda:
"
1,"rapporti di produzione e cultura subalterna: contadini in sardegna, casteddu, edes, 1974;
"
1,"i pascoli erranti: antropologia del pastore in sardegna, napoli, liguori, 1989; e pane e formaggio e altre cose di sardegna, sestu, zonza, 2002.
"
1,"liongius de aforas
"
